url,content
https://www.businessinsider.com/why-did-south-korea-declare-martial-law-yoon-suk-yeol-2024-12,defaultDatasetId_9adr37unkh
https://www.businessinsider.com/trump-labor-secretary-lori-chavez-deremer-democrats-pro-act-2024-12,defaultDatasetId_9adr37unkh
https://www.businessinsider.com/infamous-crimes-from-1990s,defaultDatasetId_9adr37unkh
https://www.businessinsider.com/larry-ellison-invests-university-oxford-research-product-innovation-oracle-2024-12,defaultDatasetId_9adr37unkh
https://www.businessinsider.com/show/risky-business,defaultDatasetId_9adr37unkh
https://www.businessinsider.com/how-toxic-century-old-oil-wells-trap-thousands-of-workers-2024-11,defaultDatasetId_9adr37unkh
https://www.businessinsider.com/yeti-coolers-founders-supply-chain-murder-philippines-seiders-ivan-brown-2024-12,defaultDatasetId_9adr37unkh
https://www.businessinsider.com/show/supercut,defaultDatasetId_9adr37unkh
https://www.businessinsider.com/test-driving-xiaomi-su7-ev-china-tesla-2024-11,defaultDatasetId_9adr37unkh
https://www.businessinsider.com/popeyes-burger-king-fined-child-labor-law-violations-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/news,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/crypto-investor-banana-art-justin-sun-comedian-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/#main-content,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/india-airlines-999-hoax-bomb-threats-this-year-disrupts-flights-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/watch-live-news/,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/putin-kids-names-ages-secret-daughters-2018-6,defaultDatasetId_9adr37unkh
https://www.bbc.com/news,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/spain-adopts-4-day-paid-climate-leave-after-deadly-floods-2024-11,defaultDatasetId_9adr37unkh
https://www.businessinsider.com/crypto-investor-buys-6m-banana-100-000-more-from-vendor-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/business,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/innovation,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/thanksgiving-travel-great-lakes-winter-storm-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/culture,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/photos-north-korea-daily-life-workers-2019-10,defaultDatasetId_9adr37unkh
https://www.bbc.com/arts,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/international,defaultDatasetId_9adr37unkh
https://www.bbc.com/travel,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/future-planet,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/photos-record-november-snowfall-in-seoul-south-korea-causes-chaos-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/video,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/burke-ramsey-now-jonbenet-ramsey-brother,defaultDatasetId_9adr37unkh
https://www.bbc.com/live,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/news/topics/c2vdnvdg6xxt,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/elon-musk-calls-f-35-makers-idiots-championing-drone-tech-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/news/war-in-ukraine,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/news/us-canada,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/nyc-meatpacking-district-high-line-closed-history-redevelopment-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/news/uk,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/who-is-gautam-adani-indian-industrialist-billionaire-wealth-elon-musk-2022-12,defaultDatasetId_9adr37unkh
https://www.bbc.com/news/world/africa,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/tourists-died-drinking-tainted-alcohol-laos-vang-vieng-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/news/world/asia,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/news/world/australia,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/matt-gaetz-withdraws-attorney-general-consideration-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/news/world/europe,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/news/world/latin_america,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/what-is-impoundment-trump-control-government-congress-spending-plan-doge-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/news/world/middle_east,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/markets,defaultDatasetId_9adr37unkh
https://www.bbc.com/news/in_pictures,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/news/bbcindepth,defaultDatasetId_qbyqmp9jmw
https://markets.businessinsider.com/news/stocks/gautam-adani-us-bribery-charges-india-stocks-tank-markets-sensex-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/news/reality_check,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/home,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/crypto-investor-justin-sun-buys-duct-taped-banana-art-comedian-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/news/politics,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/news/england,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/news/northern_ireland,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/what-cities-in-india-pakistan-look-like-toxic-smog-spreads-2024-11,defaultDatasetId_9adr37unkh
https://www.businessinsider.com/woman-claimed-moms-hurricane-aid-blamed-botox-youthful-look-police-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/news/northern_ireland/northern_ireland_politics,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/news/scotland,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/china-cny-stock-market-diversification-opportunity-bridgewater-trump-trade-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/news/scotland/scotland_politics,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/news/wales,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/take-a-look-elon-musk-merchandise-tesla-hot-pants-flamethrower-2021-2,defaultDatasetId_9adr37unkh
https://www.bbc.com/news/wales/wales_politics,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/trump-brendan-carr-fcc-win-elon-musk-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/news/world/asia/china,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/news/world/asia/india,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/mike-johnson-congress-math-trump-tax-cuts-tips-social-security-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/business/executive-lounge,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/us-china-relations-red-lines-xi-trump-biden-taiwan-tariffs-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/business/technology-of-business,defaultDatasetId_qbyqmp9jmw
https://www.businessinsider.com/donald-trump-jr-joining-vc-firm-explained-2024-11,defaultDatasetId_9adr37unkh
https://www.businessinsider.com/microsoft-betting-big-on-ai-company-insiders-have-serious-doubts-2024-11,defaultDatasetId_9adr37unkh
https://www.bbc.com/business/future-of-business,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/innovation/technology,defaultDatasetId_qbyqmp9jmw
https://www.bbc.com/innovation/science,defaultDatasetId_qbyqmp9jmw
